ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Restriccion_Gas,Tipo_Combustible,Costo_Combustible_USD,Ciclo_Simulacion
15364,2002-02-03,705.02,94.0,NORMAL,0,0,Gas_Natural,306217.79,CC2_Ciclo_3
15365,2002-02-04,555.27,74.04,NORMAL,0,0,Gas_Natural,328072.0,CC2_Ciclo_3
15366,2002-02-05,720.1,96.01,NORMAL,0,0,Gas_Natural,359961.14,CC2_Ciclo_3
15367,2002-02-06,657.69,87.69,NORMAL,0,0,Gas_Natural,263957.83,CC2_Ciclo_3
15368,2002-02-07,677.13,90.28,NORMAL,0,0,Gas_Natural,343613.53,CC2_Ciclo_3
15369,2002-02-08,552.03,73.6,NORMAL,0,0,Gas_Natural,235984.33,CC2_Ciclo_3
15370,2002-02-09,765.17,102.02,NORMAL,0,0,Gas_Natural,398541.12,CC2_Ciclo_3
15371,2002-02-10,603.88,80.52,NORMAL,0,0,Gas_Natural,315251.03,CC2_Ciclo_3
15372,2002-02-11,555.66,74.09,NORMAL,0,0,Gas_Natural,312463.14,CC2_Ciclo_3
15373,2002-02-12,699.04,93.21,NORMAL,0,0,Gas_Natural,336442.96,CC2_Ciclo_3
15374,2002-02-13,583.95,77.86,FALLA,1,0,Gas_Natural,291339.45,CC2_Ciclo_3
15375,2002-02-14,590.83,78.78,NORMAL,0,0,Gas_Natural,281054.0,CC2_Ciclo_3
15376,2002-02-15,715.6,95.41,NORMAL,0,0,Gas_Natural,300600.97,CC2_Ciclo_3
15377,2002-02-16,560.15,74.69,FALLA,1,0,Gas_Natural,263338.86,CC2_Ciclo_3
15378,2002-02-17,594.55,79.27,NORMAL,0,0,Gas_Natural,239472.74,CC2_Ciclo_3
15379,2002-02-18,552.18,73.62,NORMAL,0,0,Gas_Natural,288047.41,CC2_Ciclo_3
15380,2002-02-19,602.52,80.34,NORMAL,0,0,Gas_Natural,243702.05,CC2_Ciclo_3
15381,2002-02-20,659.95,87.99,NORMAL,0,0,Gas_Natural,360244.33,CC2_Ciclo_3
15382,2002-02-21,695.52,92.74,NORMAL,0,0,Gas_Natural,400541.84,CC2_Ciclo_3
15383,2002-02-22,678.63,90.48,NORMAL,0,0,Gas_Natural,375337.14,CC2_Ciclo_3
15384,2002-02-23,677.87,90.38,NORMAL,0,0,Gas_Natural,299416.13,CC2_Ciclo_3
15385,2002-02-24,722.33,96.31,NORMAL,0,0,Gas_Natural,383302.88,CC2_Ciclo_3
15386,2002-02-25,534.53,71.27,NORMAL,0,0,Gas_Natural,236562.51,CC2_Ciclo_3
15387,2002-02-26,565.75,75.43,NORMAL,0,0,Gas_Natural,305147.63,CC2_Ciclo_3
15388,2002-02-27,595.72,79.43,NORMAL,0,0,Gas_Natural,273988.66,CC2_Ciclo_3
15389,2002-02-28,724.41,96.59,NORMAL,0,0,Gas_Natural,428437.14,CC2_Ciclo_3
15390,2002-03-01,518.88,69.18,NORMAL,0,0,Gas_Natural,286406.16,CC2_Ciclo_3
15391,2002-03-02,696.02,92.8,NORMAL,0,0,Gas_Natural,290079.72,CC2_Ciclo_3
15392,2002-03-03,531.03,70.8,NORMAL,0,0,Gas_Natural,297906.67,CC2_Ciclo_3
15393,2002-03-04,527.28,70.3,NORMAL,0,0,Gas_Natural,263524.15,CC2_Ciclo_3
15394,2002-03-05,565.14,75.35,FALLA,1,0,Gas_Natural,289079.04,CC2_Ciclo_3
15395,2002-03-06,619.2,82.56,NORMAL,0,0,Gas_Natural,363908.51,CC2_Ciclo_3
15396,2002-03-07,557.96,74.39,FALLA,1,0,Gas_Natural,210581.48,CC2_Ciclo_3
15397,2002-03-08,539.74,71.97,NORMAL,0,0,Gas_Natural,249693.44,CC2_Ciclo_3
15398,2002-03-09,702.24,93.63,NORMAL,0,0,Gas_Natural,313992.85,CC2_Ciclo_3
15399,2002-03-10,636.46,84.86,NORMAL,0,0,Gas_Natural,263578.91,CC2_Ciclo_3
15400,2002-03-11,712.38,94.98,NORMAL,0,0,Gas_Natural,289890.21,CC2_Ciclo_3
15401,2002-03-12,656.08,87.48,NORMAL,0,0,Gas_Natural,369411.47,CC2_Ciclo_3
15402,2002-03-13,570.06,76.01,NORMAL,0,0,Gas_Natural,220313.45,CC2_Ciclo_3
15403,2002-03-14,627.0,83.6,NORMAL,0,0,Gas_Natural,254979.16,CC2_Ciclo_3
15404,2002-03-15,549.08,73.21,NORMAL,0,0,Gas_Natural,265474.15,CC2_Ciclo_3
15405,2002-03-16,607.91,81.05,NORMAL,0,0,Gas_Natural,356115.7,CC2_Ciclo_3
15406,2002-03-17,595.97,79.46,NORMAL,0,0,Gas_Natural,254528.75,CC2_Ciclo_3
15407,2002-03-18,651.99,86.93,NORMAL,0,0,Gas_Natural,310338.97,CC2_Ciclo_3
15408,2002-03-19,710.46,94.73,NORMAL,0,0,Gas_Natural,377340.77,CC2_Ciclo_3
15409,2002-03-20,528.65,70.49,NORMAL,0,0,Gas_Natural,309063.3,CC2_Ciclo_3
15410,2002-03-21,536.62,71.55,NORMAL,0,0,Gas_Natural,271206.85,CC2_Ciclo_3
15411,2002-03-22,545.43,72.72,NORMAL,0,0,Gas_Natural,282295.04,CC2_Ciclo_3
15412,2002-03-23,657.01,87.6,NORMAL,0,0,Gas_Natural,382678.97,CC2_Ciclo_3
15413,2002-03-24,621.21,82.83,NORMAL,0,0,Gas_Natural,337923.74,CC2_Ciclo_3
15414,2002-03-25,556.71,74.23,FALLA,1,0,Gas_Natural,234674.41,CC2_Ciclo_3
15415,2002-03-26,748.26,99.77,NORMAL,0,0,Gas_Natural,390885.41,CC2_Ciclo_3
15416,2002-03-27,514.61,68.61,NORMAL,0,0,Gas_Natural,230126.54,CC2_Ciclo_3
15417,2002-03-28,549.44,73.26,NORMAL,0,0,Gas_Natural,223818.33,CC2_Ciclo_3
15418,2002-03-29,635.8,84.77,NORMAL,0,0,Gas_Natural,360405.77,CC2_Ciclo_3
15419,2002-03-30,542.85,72.38,NORMAL,0,0,Gas_Natural,275898.14,CC2_Ciclo_3
15420,2002-03-31,553.0,73.73,NORMAL,0,0,Gas_Natural,270604.64,CC2_Ciclo_3
15421,2002-04-01,515.51,68.73,NORMAL,0,0,Gas_Natural,258718.21,CC2_Ciclo_3
15422,2002-04-02,574.28,76.57,FALLA,1,0,Gas_Natural,281678.65,CC2_Ciclo_3
15423,2002-04-03,494.59,65.95,NORMAL,0,0,Gas_Natural,245676.75,CC2_Ciclo_3
15424,2002-04-04,632.52,84.34,NORMAL,0,0,Gas_Natural,243318.97,CC2_Ciclo_3
15425,2002-04-05,609.36,81.25,NORMAL,0,0,Gas_Natural,266464.38,CC2_Ciclo_3
15426,2002-04-06,672.24,89.63,NORMAL,0,0,Gas_Natural,273513.53,CC2_Ciclo_3
15427,2002-04-07,575.02,76.67,NORMAL,0,0,Gas_Natural,220687.98,CC2_Ciclo_3
15428,2002-04-08,683.44,91.13,NORMAL,0,0,Gas_Natural,330636.94,CC2_Ciclo_3
15429,2002-04-09,540.62,72.08,NORMAL,0,0,Gas_Natural,304815.9,CC2_Ciclo_3
15430,2002-04-10,555.24,74.03,NORMAL,0,0,Gas_Natural,254432.69,CC2_Ciclo_3
15431,2002-04-11,671.2,89.49,NORMAL,0,0,Gas_Natural,252734.97,CC2_Ciclo_3
15432,2002-04-12,565.71,75.43,NORMAL,0,0,Gas_Natural,239111.14,CC2_Ciclo_3
15433,2002-04-13,662.04,88.27,NORMAL,0,0,Gas_Natural,342833.01,CC2_Ciclo_3
15434,2002-04-14,597.29,79.64,NORMAL,0,0,Gas_Natural,234395.75,CC2_Ciclo_3
15435,2002-04-15,595.19,79.36,NORMAL,0,0,Gas_Natural,274112.83,CC2_Ciclo_3
15436,2002-04-16,639.12,85.22,NORMAL,0,0,Gas_Natural,298592.79,CC2_Ciclo_3
15437,2002-04-17,724.24,96.57,NORMAL,0,0,Gas_Natural,325404.7,CC2_Ciclo_3
15438,2002-04-18,663.92,88.52,NORMAL,0,0,Gas_Natural,243687.13,CC2_Ciclo_3
15439,2002-04-19,483.14,64.42,NORMAL,0,0,Gas_Natural,265525.47,CC2_Ciclo_3
15440,2002-04-20,573.66,76.49,NORMAL,0,0,Gas_Natural,289863.18,CC2_Ciclo_3
15441,2002-04-21,721.55,96.21,NORMAL,0,0,Gas_Natural,359767.37,CC2_Ciclo_3
15442,2002-04-22,724.95,96.66,NORMAL,0,0,Gas_Natural,397097.05,CC2_Ciclo_3
15443,2002-04-23,637.78,85.04,NORMAL,0,0,Gas_Natural,322488.63,CC2_Ciclo_3
15444,2002-04-24,675.5,90.07,NORMAL,0,0,Gas_Natural,387479.08,CC2_Ciclo_3
15445,2002-04-25,500.34,66.71,NORMAL,0,0,Gas_Natural,187365.75,CC2_Ciclo_3
15446,2002-04-26,718.99,95.86,NORMAL,0,0,Gas_Natural,399526.54,CC2_Ciclo_3
15447,2002-04-27,712.36,94.98,NORMAL,0,0,Gas_Natural,260669.94,CC2_Ciclo_3
15448,2002-04-28,545.65,72.75,NORMAL,0,0,Gas_Natural,264462.48,CC2_Ciclo_3
15449,2002-04-29,555.08,74.01,NORMAL,0,0,Gas_Natural,302210.79,CC2_Ciclo_3
15450,2002-04-30,642.2,85.63,NORMAL,0,0,Gas_Natural,268843.37,CC2_Ciclo_3
15451,2002-05-01,557.57,74.34,FALLA,1,0,Gas_Natural,291472.09,CC2_Ciclo_3
15452,2002-05-02,575.02,76.67,NORMAL,0,0,Gas_Natural,224884.98,CC2_Ciclo_3
15453,2002-05-03,717.61,95.68,NORMAL,0,0,Gas_Natural,385523.8,CC2_Ciclo_3
15454,2002-05-04,652.56,87.01,NORMAL,0,0,Gas_Natural,250868.2,CC2_Ciclo_3
15455,2002-05-05,663.59,88.48,NORMAL,0,0,Gas_Natural,286166.75,CC2_Ciclo_3
15456,2002-05-06,530.82,70.78,NORMAL,0,0,Gas_Natural,200100.32,CC2_Ciclo_3
15457,2002-05-07,656.32,87.51,NORMAL,0,0,Gas_Natural,250575.51,CC2_Ciclo_3
15458,2002-05-08,631.43,84.19,NORMAL,0,0,Gas_Natural,282685.19,CC2_Ciclo_3
15459,2002-05-09,625.0,83.33,NORMAL,0,0,Gas_Natural,239524.41,CC2_Ciclo_3
15460,2002-05-10,510.84,68.11,NORMAL,0,0,Gas_Natural,277123.37,CC2_Ciclo_3
15461,2002-05-11,679.35,90.58,NORMAL,0,0,Gas_Natural,365302.45,CC2_Ciclo_3
15462,2002-05-12,531.28,70.84,NORMAL,0,0,Gas_Natural,221832.63,CC2_Ciclo_3
15463,2002-05-13,694.61,92.61,NORMAL,0,0,Gas_Natural,316945.16,CC2_Ciclo_3
15464,2002-05-14,685.61,91.41,NORMAL,0,0,Gas_Natural,306971.41,CC2_Ciclo_3
15465,2002-05-15,566.4,75.52,NORMAL,0,0,Gas_Natural,266550.42,CC2_Ciclo_3
15466,2002-05-16,696.92,92.92,NORMAL,0,0,Gas_Natural,317896.87,CC2_Ciclo_3
15467,2002-05-17,544.79,72.64,NORMAL,0,0,Gas_Natural,215683.54,CC2_Ciclo_3
15468,2002-05-18,637.81,85.04,NORMAL,0,0,Gas_Natural,311931.29,CC2_Ciclo_3
15469,2002-05-19,610.7,81.43,NORMAL,0,0,Gas_Natural,334200.63,CC2_Ciclo_3
15470,2002-05-20,546.09,72.81,NORMAL,0,0,Gas_Natural,235138.47,CC2_Ciclo_3
15471,2002-05-21,570.86,76.11,NORMAL,0,0,Gas_Natural,230522.64,CC2_Ciclo_3
15472,2002-05-22,612.48,81.66,NORMAL,0,0,Gas_Natural,362577.49,CC2_Ciclo_3
15473,2002-05-23,716.59,95.54,NORMAL,0,0,Gas_Natural,358052.64,CC2_Ciclo_3
15474,2002-05-24,648.03,86.4,NORMAL,0,0,Gas_Natural,293138.64,CC2_Ciclo_3
15475,2002-05-25,687.62,91.68,NORMAL,0,0,Gas_Natural,294347.96,CC2_Ciclo_3
15476,2002-05-26,534.16,71.22,NORMAL,0,0,Gas_Natural,270438.15,CC2_Ciclo_3
15477,2002-05-27,523.74,69.83,NORMAL,0,0,Gas_Natural,281604.71,CC2_Ciclo_3
15478,2002-05-28,697.92,93.06,NORMAL,0,0,Gas_Natural,329092.59,CC2_Ciclo_3
15479,2002-05-29,647.56,86.34,NORMAL,0,0,Gas_Natural,304498.66,CC2_Ciclo_3
15480,2002-05-30,730.79,97.44,NORMAL,0,0,Gas_Natural,340386.67,CC2_Ciclo_3
15481,2002-05-31,643.19,85.76,NORMAL,0,0,Gas_Natural,317472.8,CC2_Ciclo_3
15482,2002-06-01,630.31,84.04,NORMAL,0,0,Gas_Natural,270059.09,CC2_Ciclo_3
15483,2002-06-02,531.83,70.91,NORMAL,0,0,Gas_Natural,300014.55,CC2_Ciclo_3
15484,2002-06-03,606.38,80.85,NORMAL,0,0,Gas_Natural,312129.81,CC2_Ciclo_3
15485,2002-06-04,585.22,78.03,NORMAL,0,0,Gas_Natural,310299.52,CC2_Ciclo_3
15486,2002-06-05,531.16,70.82,NORMAL,0,0,Gas_Natural,253376.69,CC2_Ciclo_3
15487,2002-06-06,690.76,92.1,NORMAL,0,0,Gas_Natural,309783.81,CC2_Ciclo_3
15488,2002-06-07,550.45,73.39,NORMAL,0,0,Gas_Natural,279887.91,CC2_Ciclo_3
15489,2002-06-08,665.68,88.76,NORMAL,0,0,Gas_Natural,312512.82,CC2_Ciclo_3
15490,2002-06-09,594.15,79.22,FALLA,1,0,Gas_Natural,249916.17,CC2_Ciclo_3
15491,2002-06-10,642.64,85.68,NORMAL,0,0,Gas_Natural,331238.11,CC2_Ciclo_3
15492,2002-06-11,552.49,73.67,NORMAL,0,0,Gas_Natural,331185.71,CC2_Ciclo_3
15493,2002-06-12,666.08,88.81,NORMAL,0,0,Gas_Natural,296460.85,CC2_Ciclo_3
15494,2002-06-13,702.65,93.69,NORMAL,0,0,Gas_Natural,332037.74,CC2_Ciclo_3
15495,2002-06-14,640.08,85.34,NORMAL,0,0,Gas_Natural,254170.47,CC2_Ciclo_3
15496,2002-06-15,572.81,76.38,NORMAL,0,0,Gas_Natural,327850.82,CC2_Ciclo_3
15497,2002-06-16,543.08,72.41,NORMAL,0,0,Gas_Natural,305851.35,CC2_Ciclo_3
15498,2002-06-17,565.32,75.38,NORMAL,0,0,Gas_Natural,283838.49,CC2_Ciclo_3
15499,2002-06-18,538.17,71.76,NORMAL,0,0,Gas_Natural,281235.99,CC2_Ciclo_3
15500,2002-06-19,589.11,78.55,FALLA,1,0,Gas_Natural,224874.59,CC2_Ciclo_3
15501,2002-06-20,590.13,78.68,NORMAL,0,0,Gas_Natural,288128.27,CC2_Ciclo_3
15502,2002-06-21,632.92,84.39,NORMAL,0,0,Gas_Natural,291605.92,CC2_Ciclo_3
15503,2002-06-22,743.2,99.09,NORMAL,0,0,Gas_Natural,407949.24,CC2_Ciclo_3
15504,2002-06-23,715.76,95.44,NORMAL,0,0,Gas_Natural,305820.68,CC2_Ciclo_3
15505,2002-06-24,689.7,91.96,NORMAL,0,0,Gas_Natural,274701.68,CC2_Ciclo_3
15506,2002-06-25,580.54,77.41,NORMAL,0,0,Gas_Natural,307745.06,CC2_Ciclo_3
15507,2002-06-26,743.57,99.14,NORMAL,0,0,Gas_Natural,303992.03,CC2_Ciclo_3
15508,2002-06-27,521.63,69.55,NORMAL,0,0,Gas_Natural,295773.37,CC2_Ciclo_3
15509,2002-06-28,607.75,81.03,NORMAL,0,0,Gas_Natural,257103.44,CC2_Ciclo_3
15510,2002-06-29,713.03,95.07,NORMAL,0,0,Gas_Natural,273568.45,CC2_Ciclo_3
15511,2002-06-30,560.48,74.73,FALLA,1,0,Gas_Natural,220538.99,CC2_Ciclo_3
15512,2002-07-01,693.14,92.42,NORMAL,0,0,Gas_Natural,355429.52,CC2_Ciclo_3
15513,2002-07-02,634.28,84.57,NORMAL,0,0,Gas_Natural,242625.25,CC2_Ciclo_3
15514,2002-07-03,533.32,71.11,NORMAL,0,1,Fuel_Oil,471997.55,CC2_Ciclo_3
15515,2002-07-04,631.55,84.21,NORMAL,0,1,Fuel_Oil,591396.02,CC2_Ciclo_3
15516,2002-07-05,442.71,59.03,NORMAL,0,1,Fuel_Oil,401219.56,CC2_Ciclo_3
15517,2002-07-06,715.22,95.36,NORMAL,0,0,Gas_Natural,382801.19,CC2_Ciclo_3
15518,2002-07-07,672.73,89.7,NORMAL,0,0,Gas_Natural,274693.63,CC2_Ciclo_3
15519,2002-07-08,487.39,64.99,NORMAL,0,1,Fuel_Oil,415821.96,CC2_Ciclo_3
15520,2002-07-09,505.32,67.38,NORMAL,0,1,Fuel_Oil,440283.71,CC2_Ciclo_3
15521,2002-07-10,612.76,81.7,NORMAL,0,1,Fuel_Oil,525794.51,CC2_Ciclo_3
15522,2002-07-11,530.31,70.71,NORMAL,0,0,Gas_Natural,229108.71,CC2_Ciclo_3
15523,2002-07-12,629.78,83.97,NORMAL,0,0,Gas_Natural,278996.38,CC2_Ciclo_3
15524,2002-07-13,444.01,59.2,NORMAL,0,1,Fuel_Oil,360830.29,CC2_Ciclo_3
15525,2002-07-14,746.77,99.57,NORMAL,0,0,Gas_Natural,445157.22,CC2_Ciclo_3
15526,2002-07-15,742.98,99.06,NORMAL,0,0,Gas_Natural,384141.02,CC2_Ciclo_3
15527,2002-07-16,646.95,86.26,NORMAL,0,0,Gas_Natural,336529.56,CC2_Ciclo_3
15528,2002-07-17,692.31,92.31,NORMAL,0,0,Gas_Natural,383918.36,CC2_Ciclo_3
15529,2002-07-18,644.39,85.92,NORMAL,0,0,Gas_Natural,338637.28,CC2_Ciclo_3
15530,2002-07-19,511.09,68.15,NORMAL,0,1,Fuel_Oil,479782.1,CC2_Ciclo_3
15531,2002-07-20,544.8,72.64,NORMAL,0,0,Gas_Natural,260922.17,CC2_Ciclo_3
15532,2002-07-21,596.89,79.58,FALLA,1,0,Gas_Natural,268352.81,CC2_Ciclo_3
15533,2002-07-22,616.72,82.23,NORMAL,0,0,Gas_Natural,356248.16,CC2_Ciclo_3
15534,2002-07-23,723.05,96.41,NORMAL,0,0,Gas_Natural,332034.98,CC2_Ciclo_3
15535,2002-07-24,727.63,97.02,NORMAL,0,0,Gas_Natural,341433.18,CC2_Ciclo_3
15536,2002-07-25,721.01,96.13,NORMAL,0,0,Gas_Natural,285745.53,CC2_Ciclo_3
15537,2002-07-26,595.42,79.39,NORMAL,0,1,Fuel_Oil,484915.44,CC2_Ciclo_3
15538,2002-07-27,687.21,91.63,NORMAL,0,0,Gas_Natural,305347.64,CC2_Ciclo_3
15539,2002-07-28,702.48,93.66,NORMAL,0,0,Gas_Natural,360990.64,CC2_Ciclo_3
15540,2002-07-29,562.31,74.98,NORMAL,0,0,Gas_Natural,318776.61,CC2_Ciclo_3
15541,2002-07-30,558.18,74.42,NORMAL,0,1,Fuel_Oil,425882.97,CC2_Ciclo_3
15542,2002-07-31,762.92,101.72,NORMAL,0,0,Gas_Natural,292020.17,CC2_Ciclo_3
15543,2002-08-01,694.97,92.66,NORMAL,0,0,Gas_Natural,312575.4,CC2_Ciclo_3
15544,2002-08-02,732.73,97.7,NORMAL,0,0,Gas_Natural,312372.69,CC2_Ciclo_3
15545,2002-08-03,626.52,83.54,NORMAL,0,0,Gas_Natural,326722.2,CC2_Ciclo_3
15546,2002-08-04,670.22,89.36,NORMAL,0,0,Gas_Natural,353824.63,CC2_Ciclo_3
15547,2002-08-05,504.76,67.3,NORMAL,0,1,Fuel_Oil,426690.63,CC2_Ciclo_3
15548,2002-08-06,701.77,93.57,NORMAL,0,0,Gas_Natural,292292.29,CC2_Ciclo_3
15549,2002-08-07,718.17,95.76,NORMAL,0,0,Gas_Natural,265919.0,CC2_Ciclo_3
15550,2002-08-08,578.2,77.09,NORMAL,0,0,Gas_Natural,264952.27,CC2_Ciclo_3
15551,2002-08-09,661.5,88.2,NORMAL,0,0,Gas_Natural,282455.55,CC2_Ciclo_3
15552,2002-08-10,721.78,96.24,NORMAL,0,0,Gas_Natural,333525.82,CC2_Ciclo_3
15553,2002-08-11,611.98,81.6,NORMAL,0,0,Gas_Natural,244410.41,CC2_Ciclo_3
15554,2002-08-12,452.36,60.31,NORMAL,0,1,Fuel_Oil,413969.89,CC2_Ciclo_3
15555,2002-08-13,640.49,85.4,NORMAL,0,1,Fuel_Oil,474050.15,CC2_Ciclo_3
15556,2002-08-14,645.28,86.04,NORMAL,0,0,Gas_Natural,248802.07,CC2_Ciclo_3
15557,2002-08-15,738.97,98.53,NORMAL,0,0,Gas_Natural,296834.99,CC2_Ciclo_3
15558,2002-08-16,631.36,84.18,NORMAL,0,1,Fuel_Oil,502555.04,CC2_Ciclo_3
15559,2002-08-17,696.45,92.86,NORMAL,0,0,Gas_Natural,414373.59,CC2_Ciclo_3
15560,2002-08-18,586.18,78.16,FALLA,1,0,Gas_Natural,344266.29,CC2_Ciclo_3
15561,2002-08-19,567.16,75.62,NORMAL,0,0,Gas_Natural,314964.78,CC2_Ciclo_3
15562,2002-08-20,567.19,75.63,NORMAL,0,0,Gas_Natural,268753.51,CC2_Ciclo_3
15563,2002-08-21,582.98,77.73,NORMAL,0,0,Gas_Natural,232031.57,CC2_Ciclo_3
15564,2002-08-22,655.92,87.46,NORMAL,0,0,Gas_Natural,371519.93,CC2_Ciclo_3
15565,2002-08-23,510.51,68.07,NORMAL,0,1,Fuel_Oil,406156.59,CC2_Ciclo_3
15566,2002-08-24,546.09,72.81,FALLA,1,0,Gas_Natural,243310.55,CC2_Ciclo_3
15567,2002-08-25,540.52,72.07,NORMAL,0,0,Gas_Natural,271321.26,CC2_Ciclo_3
15568,2002-08-26,621.6,82.88,NORMAL,0,0,Gas_Natural,292742.61,CC2_Ciclo_3
15569,2002-08-27,628.51,83.8,NORMAL,0,0,Gas_Natural,372298.39,CC2_Ciclo_3
15570,2002-08-28,579.26,77.23,NORMAL,0,0,Gas_Natural,230310.89,CC2_Ciclo_3
15571,2002-08-29,561.19,74.82,NORMAL,0,0,Gas_Natural,286411.35,CC2_Ciclo_3
15572,2002-08-30,468.67,62.49,NORMAL,0,1,Fuel_Oil,432400.86,CC2_Ciclo_3
15573,2002-08-31,739.96,98.66,NORMAL,0,0,Gas_Natural,338465.76,CC2_Ciclo_3
15574,2002-09-01,555.31,74.04,NORMAL,0,0,Gas_Natural,287953.38,CC2_Ciclo_3
15575,2002-09-02,596.78,79.57,NORMAL,0,1,Fuel_Oil,511221.66,CC2_Ciclo_3
15576,2002-09-03,522.25,69.63,NORMAL,0,0,Gas_Natural,302906.97,CC2_Ciclo_3
15577,2002-09-04,683.27,91.1,NORMAL,0,0,Gas_Natural,385383.36,CC2_Ciclo_3
15578,2002-09-05,703.98,93.86,NORMAL,0,0,Gas_Natural,366774.0,CC2_Ciclo_3
15579,2002-09-06,626.79,83.57,NORMAL,0,1,Fuel_Oil,479976.35,CC2_Ciclo_3
15580,2002-09-07,639.98,85.33,NORMAL,0,0,Gas_Natural,234941.07,CC2_Ciclo_3
15581,2002-09-08,630.12,84.02,NORMAL,0,1,Fuel_Oil,544339.08,CC2_Ciclo_3
15582,2002-09-09,469.72,62.63,NORMAL,0,1,Fuel_Oil,372302.36,CC2_Ciclo_3
15583,2002-09-10,633.57,84.48,NORMAL,0,0,Gas_Natural,325966.69,CC2_Ciclo_3
15584,2002-09-11,608.11,81.08,NORMAL,0,0,Gas_Natural,338158.28,CC2_Ciclo_3
15585,2002-09-12,603.08,80.41,NORMAL,0,0,Gas_Natural,269063.24,CC2_Ciclo_3
15586,2002-09-13,643.06,85.74,NORMAL,0,0,Gas_Natural,269752.72,CC2_Ciclo_3
15587,2002-09-14,727.08,96.94,NORMAL,0,0,Gas_Natural,294418.88,CC2_Ciclo_3
15588,2002-09-15,623.18,83.09,NORMAL,0,0,Gas_Natural,233404.21,CC2_Ciclo_3
15589,2002-09-16,573.81,76.51,NORMAL,0,1,Fuel_Oil,543265.16,CC2_Ciclo_3
15590,2002-09-17,557.28,74.3,FALLA,1,0,Gas_Natural,228470.84,CC2_Ciclo_3
15591,2002-09-18,579.58,77.28,NORMAL,0,1,Fuel_Oil,502661.82,CC2_Ciclo_3
15592,2002-09-19,749.4,99.92,NORMAL,0,0,Gas_Natural,381630.64,CC2_Ciclo_3
15593,2002-09-20,651.83,86.91,NORMAL,0,0,Gas_Natural,295408.24,CC2_Ciclo_3
15594,2002-09-21,596.78,79.57,NORMAL,0,0,Gas_Natural,327327.95,CC2_Ciclo_3
15595,2002-09-22,705.58,94.08,NORMAL,0,0,Gas_Natural,310633.42,CC2_Ciclo_3
15596,2002-09-23,561.22,74.83,FALLA,1,0,Gas_Natural,293312.77,CC2_Ciclo_3
15597,2002-09-24,578.5,77.13,NORMAL,0,0,Gas_Natural,283963.04,CC2_Ciclo_3
15598,2002-09-25,647.89,86.38,NORMAL,0,0,Gas_Natural,354354.05,CC2_Ciclo_3
15599,2002-09-26,688.46,91.79,NORMAL,0,0,Gas_Natural,356026.11,CC2_Ciclo_3
15600,2002-09-27,695.08,92.68,NORMAL,0,0,Gas_Natural,381827.9,CC2_Ciclo_3
15601,2002-09-28,621.33,82.84,NORMAL,0,0,Gas_Natural,271184.32,CC2_Ciclo_3
15602,2002-09-29,623.4,83.12,NORMAL,0,0,Gas_Natural,282199.65,CC2_Ciclo_3
15603,2002-09-30,522.72,69.7,NORMAL,0,0,Gas_Natural,244575.23,CC2_Ciclo_3
15604,2002-10-01,704.8,93.97,NORMAL,0,0,Gas_Natural,315958.23,CC2_Ciclo_3
15605,2002-10-02,512.04,68.27,NORMAL,0,0,Gas_Natural,238978.62,CC2_Ciclo_3
15606,2002-10-03,538.47,71.8,NORMAL,0,0,Gas_Natural,289589.15,CC2_Ciclo_3
15607,2002-10-04,721.01,96.13,NORMAL,0,0,Gas_Natural,329599.07,CC2_Ciclo_3
15608,2002-10-05,635.59,84.75,NORMAL,0,0,Gas_Natural,256523.5,CC2_Ciclo_3
15609,2002-10-06,733.58,97.81,NORMAL,0,0,Gas_Natural,416002.95,CC2_Ciclo_3
15610,2002-10-07,579.89,77.32,NORMAL,0,0,Gas_Natural,346168.4,CC2_Ciclo_3
15611,2002-10-08,570.01,76.0,FALLA,1,0,Gas_Natural,244341.57,CC2_Ciclo_3
15612,2002-10-09,685.66,91.42,NORMAL,0,0,Gas_Natural,280482.65,CC2_Ciclo_3
15613,2002-10-10,723.72,96.5,NORMAL,0,0,Gas_Natural,358290.79,CC2_Ciclo_3
15614,2002-10-11,648.47,86.46,NORMAL,0,0,Gas_Natural,291149.17,CC2_Ciclo_3
15615,2002-10-12,657.4,87.65,NORMAL,0,0,Gas_Natural,249433.58,CC2_Ciclo_3
15616,2002-10-13,583.82,77.84,FALLA,1,0,Gas_Natural,253150.16,CC2_Ciclo_3
15617,2002-10-14,729.98,97.33,NORMAL,0,0,Gas_Natural,307339.36,CC2_Ciclo_3
15618,2002-10-15,511.75,68.23,NORMAL,0,0,Gas_Natural,187024.46,CC2_Ciclo_3
15619,2002-10-16,610.12,81.35,NORMAL,0,0,Gas_Natural,344386.84,CC2_Ciclo_3
15620,2002-10-17,544.79,72.64,FALLA,1,0,Gas_Natural,311598.24,CC2_Ciclo_3
15621,2002-10-18,572.17,76.29,NORMAL,0,0,Gas_Natural,237734.87,CC2_Ciclo_3
15622,2002-10-19,610.29,81.37,NORMAL,0,0,Gas_Natural,306864.96,CC2_Ciclo_3
15623,2002-10-20,732.92,97.72,NORMAL,0,0,Gas_Natural,399252.11,CC2_Ciclo_3
15624,2002-10-21,522.56,69.67,NORMAL,0,0,Gas_Natural,223622.76,CC2_Ciclo_3
15625,2002-10-22,607.21,80.96,NORMAL,0,0,Gas_Natural,223996.77,CC2_Ciclo_3
