ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Tipo_Combustible,Costo_Combustible_USD,Presion_Vapor_Bar,Ciclo_Simulacion
20960,2017-06-04,646.38,91.69,NORMAL,0,Gas_Natural,346423.74,130.3,TV_Ciclo_3
20961,2017-06-05,596.34,84.59,NORMAL,0,Gas_Natural,368933.03,149.5,TV_Ciclo_3
20962,2017-06-06,657.68,93.29,NORMAL,0,Gas_Natural,404286.05,167.6,TV_Ciclo_3
20963,2017-06-07,517.36,73.38,NORMAL,0,Gas_Natural,292594.82,154.5,TV_Ciclo_3
20964,2017-06-08,513.52,72.84,NORMAL,0,Gas_Natural,273769.75,128.6,TV_Ciclo_3
20965,2017-06-09,521.05,73.91,NORMAL,0,Gas_Natural,329314.86,141.2,TV_Ciclo_3
20966,2017-06-10,591.21,83.86,NORMAL,0,Gas_Natural,345680.52,134.0,TV_Ciclo_3
20967,2017-06-11,441.28,62.59,NORMAL,0,Gas_Natural,232794.15,172.6,TV_Ciclo_3
20968,2017-06-12,600.04,85.11,NORMAL,0,Gas_Natural,320931.63,171.6,TV_Ciclo_3
20969,2017-06-13,485.16,68.82,NORMAL,0,Gas_Natural,229575.39,168.1,TV_Ciclo_3
20970,2017-06-14,615.73,87.34,NORMAL,0,Gas_Natural,305540.86,133.0,TV_Ciclo_3
20971,2017-06-15,582.67,82.65,NORMAL,0,Gas_Natural,291096.68,127.4,TV_Ciclo_3
20972,2017-06-16,504.44,71.55,NORMAL,0,Gas_Natural,234362.69,174.0,TV_Ciclo_3
20973,2017-06-17,625.89,88.78,NORMAL,0,Gas_Natural,349566.07,171.7,TV_Ciclo_3
20974,2017-06-18,524.68,74.42,NORMAL,0,Gas_Natural,311048.46,124.0,TV_Ciclo_3
20975,2017-06-19,488.84,69.34,NORMAL,0,Gas_Natural,318364.81,169.4,TV_Ciclo_3
20976,2017-06-20,521.95,74.04,NORMAL,0,Gas_Natural,334984.3,124.9,TV_Ciclo_3
20977,2017-06-21,464.54,65.89,NORMAL,0,Gas_Natural,262140.23,133.8,TV_Ciclo_3
20978,2017-06-22,433.44,61.48,NORMAL,0,Gas_Natural,220145.83,162.7,TV_Ciclo_3
20979,2017-06-23,658.05,93.34,NORMAL,0,Gas_Natural,346587.34,141.7,TV_Ciclo_3
20980,2017-06-24,549.64,77.96,NORMAL,0,Gas_Natural,347055.49,162.8,TV_Ciclo_3
20981,2017-06-25,637.12,90.37,NORMAL,0,Gas_Natural,418835.26,146.4,TV_Ciclo_3
20982,2017-06-26,634.0,89.93,NORMAL,0,Gas_Natural,350016.72,131.8,TV_Ciclo_3
20983,2017-06-27,675.19,95.77,NORMAL,0,Gas_Natural,374836.58,159.7,TV_Ciclo_3
20984,2017-06-28,469.88,66.65,NORMAL,0,Gas_Natural,286655.07,160.2,TV_Ciclo_3
20985,2017-06-29,464.78,65.93,NORMAL,0,Gas_Natural,298924.22,124.1,TV_Ciclo_3
20986,2017-06-30,496.84,70.47,NORMAL,0,Gas_Natural,295112.07,135.0,TV_Ciclo_3
20987,2017-07-01,602.11,85.41,NORMAL,0,Gas_Natural,303322.22,177.0,TV_Ciclo_3
20988,2017-07-02,598.54,84.9,FALLA,1,Gas_Natural,338528.48,154.8,TV_Ciclo_3
20989,2017-07-03,449.14,63.71,NORMAL,0,Gas_Natural,238046.68,140.0,TV_Ciclo_3
20990,2017-07-04,584.18,82.86,NORMAL,0,Gas_Natural,358932.87,139.3,TV_Ciclo_3
20991,2017-07-05,575.75,81.67,FALLA,1,Gas_Natural,310172.38,136.1,TV_Ciclo_3
20992,2017-07-06,660.72,93.72,NORMAL,0,Gas_Natural,295980.88,167.4,TV_Ciclo_3
20993,2017-07-07,676.37,95.94,FALLA,1,Gas_Natural,394555.45,156.3,TV_Ciclo_3
20994,2017-07-08,607.9,86.23,NORMAL,0,Gas_Natural,267877.42,164.3,TV_Ciclo_3
20995,2017-07-09,626.86,88.92,FALLA,1,Gas_Natural,299530.15,132.6,TV_Ciclo_3
20996,2017-07-10,509.04,72.2,NORMAL,0,Gas_Natural,280904.14,143.3,TV_Ciclo_3
20997,2017-07-11,570.94,80.98,NORMAL,0,Gas_Natural,290597.79,176.5,TV_Ciclo_3
20998,2017-07-12,671.17,95.2,NORMAL,0,Gas_Natural,363363.6,121.2,TV_Ciclo_3
20999,2017-07-13,460.11,65.26,NORMAL,0,Gas_Natural,271518.23,170.8,TV_Ciclo_3
21000,2017-07-14,550.12,78.03,NORMAL,0,Gas_Natural,262225.01,163.7,TV_Ciclo_3
21001,2017-07-15,606.63,86.05,NORMAL,0,Gas_Natural,363462.02,120.5,TV_Ciclo_3
21002,2017-07-16,444.01,62.98,NORMAL,0,Gas_Natural,195524.01,123.6,TV_Ciclo_3
21003,2017-07-17,607.84,86.22,NORMAL,0,Gas_Natural,270171.81,126.2,TV_Ciclo_3
21004,2017-07-18,514.97,73.04,NORMAL,0,Gas_Natural,310194.42,157.5,TV_Ciclo_3
21005,2017-07-19,665.29,94.37,NORMAL,0,Gas_Natural,382775.02,136.0,TV_Ciclo_3
21006,2017-07-20,524.58,74.41,NORMAL,0,Gas_Natural,228837.35,178.4,TV_Ciclo_3
21007,2017-07-21,477.42,67.72,NORMAL,0,Gas_Natural,241624.4,120.7,TV_Ciclo_3
21008,2017-07-22,592.15,83.99,FALLA,1,Gas_Natural,351482.97,132.6,TV_Ciclo_3
21009,2017-07-23,507.91,72.04,NORMAL,0,Gas_Natural,303608.58,140.8,TV_Ciclo_3
21010,2017-07-24,448.34,63.59,NORMAL,0,Gas_Natural,212067.13,149.9,TV_Ciclo_3
21011,2017-07-25,608.84,86.36,NORMAL,0,Gas_Natural,292680.46,151.1,TV_Ciclo_3
21012,2017-07-26,527.41,74.81,NORMAL,0,Gas_Natural,335249.22,171.1,TV_Ciclo_3
21013,2017-07-27,603.64,85.62,NORMAL,0,Gas_Natural,308976.4,159.7,TV_Ciclo_3
21014,2017-07-28,472.2,66.98,NORMAL,0,Gas_Natural,212267.96,171.2,TV_Ciclo_3
21015,2017-07-29,439.76,62.38,NORMAL,0,Gas_Natural,278589.94,149.0,TV_Ciclo_3
21016,2017-07-30,593.91,84.24,NORMAL,0,Gas_Natural,281352.67,152.3,TV_Ciclo_3
21017,2017-07-31,476.62,67.61,NORMAL,0,Gas_Natural,303187.83,125.0,TV_Ciclo_3
21018,2017-08-01,569.86,80.83,NORMAL,0,Gas_Natural,288835.7,176.3,TV_Ciclo_3
21019,2017-08-02,508.89,72.18,NORMAL,0,Gas_Natural,230708.45,174.3,TV_Ciclo_3
21020,2017-08-03,586.16,83.14,NORMAL,0,Gas_Natural,298852.39,157.7,TV_Ciclo_3
21021,2017-08-04,660.78,93.73,NORMAL,0,Gas_Natural,411973.72,175.0,TV_Ciclo_3
21022,2017-08-05,608.36,86.29,FALLA,1,Gas_Natural,374723.16,152.8,TV_Ciclo_3
21023,2017-08-06,517.71,73.43,NORMAL,0,Gas_Natural,268120.87,177.6,TV_Ciclo_3
21024,2017-08-07,656.88,93.17,NORMAL,0,Gas_Natural,305711.59,164.4,TV_Ciclo_3
21025,2017-08-08,579.02,82.13,NORMAL,0,Gas_Natural,328952.53,147.7,TV_Ciclo_3
21026,2017-08-09,485.47,68.86,NORMAL,0,Gas_Natural,215784.47,169.7,TV_Ciclo_3
21027,2017-08-10,609.46,86.45,NORMAL,0,Gas_Natural,279188.63,129.6,TV_Ciclo_3
21028,2017-08-11,548.12,77.75,NORMAL,0,Gas_Natural,238861.34,177.0,TV_Ciclo_3
21029,2017-08-12,417.84,59.27,NORMAL,0,Gas_Natural,217515.83,176.3,TV_Ciclo_3
21030,2017-08-13,586.83,83.24,NORMAL,0,Gas_Natural,377952.87,126.8,TV_Ciclo_3
21031,2017-08-14,655.75,93.01,NORMAL,0,Gas_Natural,316161.57,148.5,TV_Ciclo_3
21032,2017-08-15,452.03,64.12,NORMAL,0,Gas_Natural,268114.23,171.3,TV_Ciclo_3
21033,2017-08-16,540.2,76.62,NORMAL,0,Gas_Natural,330878.08,169.9,TV_Ciclo_3
21034,2017-08-17,461.73,65.49,NORMAL,0,Gas_Natural,233163.23,164.7,TV_Ciclo_3
21035,2017-08-18,615.74,87.34,FALLA,1,Gas_Natural,269549.0,126.2,TV_Ciclo_3
21036,2017-08-19,476.41,67.58,NORMAL,0,Gas_Natural,247077.45,165.3,TV_Ciclo_3
21037,2017-08-20,584.86,82.96,NORMAL,0,Gas_Natural,259596.86,157.9,TV_Ciclo_3
21038,2017-08-21,567.84,80.54,NORMAL,0,Gas_Natural,303641.89,164.8,TV_Ciclo_3
21039,2017-08-22,435.61,61.79,NORMAL,0,Gas_Natural,251795.29,153.3,TV_Ciclo_3
21040,2017-08-23,508.16,72.08,NORMAL,0,Gas_Natural,309807.82,134.8,TV_Ciclo_3
21041,2017-08-24,589.07,83.56,NORMAL,0,Gas_Natural,391372.11,151.9,TV_Ciclo_3
21042,2017-08-25,630.9,89.49,FALLA,1,Gas_Natural,285883.61,141.5,TV_Ciclo_3
21043,2017-08-26,491.61,69.73,NORMAL,0,Gas_Natural,318871.51,123.3,TV_Ciclo_3
21044,2017-08-27,541.23,76.77,NORMAL,0,Gas_Natural,238706.28,158.9,TV_Ciclo_3
21045,2017-08-28,508.13,72.08,NORMAL,0,Gas_Natural,285404.96,137.2,TV_Ciclo_3
21046,2017-08-29,556.93,79.0,NORMAL,0,Gas_Natural,303761.03,177.4,TV_Ciclo_3
21047,2017-08-30,632.31,89.69,NORMAL,0,Gas_Natural,301209.51,154.7,TV_Ciclo_3
21048,2017-08-31,567.92,80.56,NORMAL,0,Gas_Natural,291304.3,171.0,TV_Ciclo_3
21049,2017-09-01,575.18,81.59,NORMAL,0,Gas_Natural,322589.61,176.7,TV_Ciclo_3
21050,2017-09-02,432.61,61.36,NORMAL,0,Gas_Natural,286947.8,170.0,TV_Ciclo_3
21051,2017-09-03,544.28,77.2,NORMAL,0,Gas_Natural,339842.08,156.8,TV_Ciclo_3
21052,2017-09-04,520.05,73.77,NORMAL,0,Gas_Natural,240078.24,163.0,TV_Ciclo_3
21053,2017-09-05,472.35,67.0,NORMAL,0,Gas_Natural,285711.58,155.8,TV_Ciclo_3
21054,2017-09-06,619.37,87.85,NORMAL,0,Gas_Natural,352684.33,141.7,TV_Ciclo_3
21055,2017-09-07,562.75,79.82,NORMAL,0,Gas_Natural,338615.69,122.8,TV_Ciclo_3
21056,2017-09-08,639.97,90.78,NORMAL,0,Gas_Natural,365859.34,151.9,TV_Ciclo_3
21057,2017-09-09,437.99,62.13,NORMAL,0,Gas_Natural,207649.65,140.0,TV_Ciclo_3
21058,2017-09-10,660.79,93.73,NORMAL,0,Gas_Natural,442004.5,165.1,TV_Ciclo_3
21059,2017-09-11,533.54,75.68,NORMAL,0,Gas_Natural,329664.94,123.8,TV_Ciclo_3
21060,2017-09-12,586.3,83.16,NORMAL,0,Gas_Natural,255474.48,155.6,TV_Ciclo_3
21061,2017-09-13,426.0,60.43,NORMAL,0,Gas_Natural,281742.41,168.0,TV_Ciclo_3
21062,2017-09-14,569.88,80.83,NORMAL,0,Gas_Natural,337349.99,130.3,TV_Ciclo_3
21063,2017-09-15,596.16,84.56,NORMAL,0,Gas_Natural,377245.26,152.7,TV_Ciclo_3
21064,2017-09-16,611.08,86.68,NORMAL,0,Gas_Natural,343016.21,142.6,TV_Ciclo_3
21065,2017-09-17,571.06,81.0,NORMAL,0,Gas_Natural,314155.66,162.3,TV_Ciclo_3
21066,2017-09-18,569.39,80.76,NORMAL,0,Gas_Natural,273456.71,134.3,TV_Ciclo_3
21067,2017-09-19,517.67,73.43,NORMAL,0,Gas_Natural,299859.79,136.3,TV_Ciclo_3
21068,2017-09-20,607.76,86.21,NORMAL,0,Gas_Natural,271310.44,171.6,TV_Ciclo_3
21069,2017-09-21,576.21,81.73,NORMAL,0,Gas_Natural,275172.41,157.6,TV_Ciclo_3
21070,2017-09-22,542.26,76.92,NORMAL,0,Gas_Natural,277876.51,126.7,TV_Ciclo_3
21071,2017-09-23,649.14,92.08,NORMAL,0,Gas_Natural,295972.55,145.8,TV_Ciclo_3
21072,2017-09-24,493.72,70.03,NORMAL,0,Gas_Natural,323533.89,166.6,TV_Ciclo_3
21073,2017-09-25,582.09,82.57,NORMAL,0,Gas_Natural,288709.75,137.5,TV_Ciclo_3
21074,2017-09-26,505.04,71.64,NORMAL,0,Gas_Natural,300598.17,175.1,TV_Ciclo_3
21075,2017-09-27,503.37,71.4,NORMAL,0,Gas_Natural,309218.69,125.4,TV_Ciclo_3
21076,2017-09-28,529.31,75.08,NORMAL,0,Gas_Natural,238156.98,141.2,TV_Ciclo_3
21077,2017-09-29,572.64,81.23,NORMAL,0,Gas_Natural,292979.64,142.1,TV_Ciclo_3
21078,2017-09-30,536.67,76.12,NORMAL,0,Gas_Natural,272714.84,157.4,TV_Ciclo_3
21079,2017-10-01,531.04,75.33,NORMAL,0,Gas_Natural,243015.93,144.6,TV_Ciclo_3
21080,2017-10-02,593.4,84.17,NORMAL,0,Gas_Natural,367694.39,122.8,TV_Ciclo_3
21081,2017-10-03,622.77,88.34,NORMAL,0,Gas_Natural,401260.03,131.1,TV_Ciclo_3
21082,2017-10-04,461.82,65.51,NORMAL,0,Gas_Natural,259178.53,138.0,TV_Ciclo_3
21083,2017-10-05,678.05,96.18,NORMAL,0,Gas_Natural,331872.77,151.2,TV_Ciclo_3
21084,2017-10-06,602.12,85.41,NORMAL,0,Gas_Natural,324962.69,152.1,TV_Ciclo_3
21085,2017-10-07,583.32,82.74,NORMAL,0,Gas_Natural,391285.82,123.1,TV_Ciclo_3
21086,2017-10-08,633.13,89.8,NORMAL,0,Gas_Natural,278652.87,155.1,TV_Ciclo_3
21087,2017-10-09,582.11,82.57,NORMAL,0,Gas_Natural,323313.54,131.5,TV_Ciclo_3
21088,2017-10-10,523.27,74.22,NORMAL,0,Gas_Natural,226877.2,123.4,TV_Ciclo_3
21089,2017-10-11,639.52,90.71,NORMAL,0,Gas_Natural,400601.11,170.9,TV_Ciclo_3
21090,2017-10-12,562.31,79.76,NORMAL,0,Gas_Natural,327448.24,160.7,TV_Ciclo_3
21091,2017-10-13,444.76,63.09,NORMAL,0,Gas_Natural,212862.67,166.0,TV_Ciclo_3
21092,2017-10-14,625.23,88.68,FALLA,1,Gas_Natural,294894.87,143.8,TV_Ciclo_3
21093,2017-10-15,560.29,79.47,NORMAL,0,Gas_Natural,242950.49,160.7,TV_Ciclo_3
21094,2017-10-16,460.33,65.3,NORMAL,0,Gas_Natural,293404.48,131.1,TV_Ciclo_3
21095,2017-10-17,665.22,94.36,NORMAL,0,Gas_Natural,343138.35,139.3,TV_Ciclo_3
21096,2017-10-18,697.68,98.96,NORMAL,0,Gas_Natural,358459.81,146.7,TV_Ciclo_3
21097,2017-10-19,585.04,82.98,NORMAL,0,Gas_Natural,282610.83,147.1,TV_Ciclo_3
21098,2017-10-20,552.95,78.43,NORMAL,0,Gas_Natural,258476.69,130.8,TV_Ciclo_3
21099,2017-10-21,688.99,97.73,NORMAL,0,Gas_Natural,330918.13,159.3,TV_Ciclo_3
21100,2017-10-22,493.25,69.96,NORMAL,0,Gas_Natural,220002.34,159.8,TV_Ciclo_3
21101,2017-10-23,639.43,90.7,NORMAL,0,Gas_Natural,429229.27,157.4,TV_Ciclo_3
21102,2017-10-24,554.69,78.68,NORMAL,0,Gas_Natural,302067.8,161.3,TV_Ciclo_3
21103,2017-10-25,603.28,85.57,NORMAL,0,Gas_Natural,346170.71,179.6,TV_Ciclo_3
21104,2017-10-26,462.8,65.65,NORMAL,0,Gas_Natural,285979.75,131.5,TV_Ciclo_3
21105,2017-10-27,674.58,95.68,NORMAL,0,Gas_Natural,426222.14,166.3,TV_Ciclo_3
21106,2017-10-28,508.19,72.08,NORMAL,0,Gas_Natural,296591.11,120.8,TV_Ciclo_3
21107,2017-10-29,627.28,88.98,FALLA,1,Gas_Natural,282259.54,163.3,TV_Ciclo_3
21108,2017-10-30,504.94,71.62,NORMAL,0,Gas_Natural,256539.24,121.4,TV_Ciclo_3
21109,2017-10-31,463.57,65.75,NORMAL,0,Gas_Natural,253370.01,159.3,TV_Ciclo_3
21110,2017-11-01,553.55,78.52,NORMAL,0,Gas_Natural,333196.66,135.0,TV_Ciclo_3
21111,2017-11-02,651.84,92.46,NORMAL,0,Gas_Natural,410992.07,156.8,TV_Ciclo_3
21112,2017-11-03,467.85,66.36,NORMAL,0,Gas_Natural,287151.3,132.2,TV_Ciclo_3
21113,2017-11-04,624.84,88.63,FALLA,1,Gas_Natural,388578.82,134.8,TV_Ciclo_3
21114,2017-11-05,464.16,65.84,NORMAL,0,Gas_Natural,250952.89,133.2,TV_Ciclo_3
21115,2017-11-06,653.6,92.71,NORMAL,0,Gas_Natural,308536.21,164.6,TV_Ciclo_3
21116,2017-11-07,565.86,80.26,NORMAL,0,Gas_Natural,364680.41,176.7,TV_Ciclo_3
21117,2017-11-08,638.41,90.56,NORMAL,0,Gas_Natural,305756.16,155.3,TV_Ciclo_3
21118,2017-11-09,640.6,90.86,FALLA,1,Gas_Natural,281458.16,170.3,TV_Ciclo_3
21119,2017-11-10,460.45,65.31,NORMAL,0,Gas_Natural,302722.38,170.6,TV_Ciclo_3
21120,2017-11-11,488.43,69.28,NORMAL,0,Gas_Natural,247356.17,164.0,TV_Ciclo_3
21121,2017-11-12,553.27,78.48,NORMAL,0,Gas_Natural,351309.53,158.5,TV_Ciclo_3
21122,2017-11-13,520.51,73.83,NORMAL,0,Gas_Natural,312152.93,144.1,TV_Ciclo_3
21123,2017-11-14,511.63,72.57,NORMAL,0,Gas_Natural,329837.06,138.6,TV_Ciclo_3
21124,2017-11-15,678.36,96.22,NORMAL,0,Gas_Natural,299159.62,149.1,TV_Ciclo_3
21125,2017-11-16,590.07,83.7,NORMAL,0,Gas_Natural,293830.36,156.6,TV_Ciclo_3
21126,2017-11-17,633.03,89.79,NORMAL,0,Gas_Natural,400527.38,131.6,TV_Ciclo_3
21127,2017-11-18,613.83,87.07,NORMAL,0,Gas_Natural,328360.56,158.9,TV_Ciclo_3
21128,2017-11-19,568.67,80.66,NORMAL,0,Gas_Natural,259330.19,146.1,TV_Ciclo_3
21129,2017-11-20,523.7,74.28,NORMAL,0,Gas_Natural,326126.17,164.9,TV_Ciclo_3
21130,2017-11-21,632.37,89.7,NORMAL,0,Gas_Natural,417028.38,122.5,TV_Ciclo_3
21131,2017-11-22,616.98,87.52,NORMAL,0,Gas_Natural,287341.56,148.8,TV_Ciclo_3
21132,2017-11-23,622.57,88.31,NORMAL,0,Gas_Natural,387167.58,147.7,TV_Ciclo_3
21133,2017-11-24,572.33,81.18,NORMAL,0,Gas_Natural,355271.93,124.3,TV_Ciclo_3
21134,2017-11-25,558.22,79.18,NORMAL,0,Gas_Natural,276529.78,179.7,TV_Ciclo_3
21135,2017-11-26,665.59,94.41,NORMAL,0,Gas_Natural,300203.12,124.1,TV_Ciclo_3
21136,2017-11-27,604.85,85.79,NORMAL,0,Gas_Natural,406019.7,168.7,TV_Ciclo_3
21137,2017-11-28,566.15,80.3,NORMAL,0,Gas_Natural,328258.99,151.8,TV_Ciclo_3
21138,2017-11-29,452.3,64.16,NORMAL,0,Gas_Natural,208532.36,150.0,TV_Ciclo_3
21139,2017-11-30,570.25,80.89,NORMAL,0,Gas_Natural,270783.62,176.5,TV_Ciclo_3
21140,2017-12-01,507.98,72.05,NORMAL,0,Gas_Natural,222028.55,141.3,TV_Ciclo_3
21141,2017-12-02,642.02,91.07,NORMAL,0,Gas_Natural,344546.03,151.5,TV_Ciclo_3
21142,2017-12-03,702.81,99.69,NORMAL,0,Gas_Natural,439109.69,130.0,TV_Ciclo_3
21143,2017-12-04,644.98,91.49,NORMAL,0,Gas_Natural,352380.24,148.7,TV_Ciclo_3
21144,2017-12-05,639.22,90.67,NORMAL,0,Gas_Natural,346075.22,133.2,TV_Ciclo_3
21145,2017-12-06,437.33,62.03,NORMAL,0,Gas_Natural,249528.29,175.9,TV_Ciclo_3
21146,2017-12-07,524.58,74.41,NORMAL,0,Gas_Natural,254343.14,123.3,TV_Ciclo_3
21147,2017-12-08,547.34,77.64,NORMAL,0,Gas_Natural,268698.79,122.5,TV_Ciclo_3
21148,2017-12-09,509.14,72.22,NORMAL,0,Gas_Natural,289491.15,147.6,TV_Ciclo_3
21149,2017-12-10,574.04,81.42,NORMAL,0,Gas_Natural,304409.17,169.4,TV_Ciclo_3
21150,2017-12-11,666.57,94.55,NORMAL,0,Gas_Natural,413539.62,169.5,TV_Ciclo_3
21151,2017-12-12,556.11,78.88,NORMAL,0,Gas_Natural,270358.14,125.7,TV_Ciclo_3
21152,2017-12-13,602.23,85.42,NORMAL,0,Gas_Natural,310664.14,157.8,TV_Ciclo_3
21153,2017-12-14,662.71,94.0,NORMAL,0,Gas_Natural,421959.59,134.3,TV_Ciclo_3
21154,2017-12-15,458.0,64.96,NORMAL,0,Gas_Natural,202536.03,122.4,TV_Ciclo_3
21155,2017-12-16,439.92,62.4,NORMAL,0,Gas_Natural,265498.54,149.4,TV_Ciclo_3
21156,2017-12-17,588.42,83.46,NORMAL,0,Gas_Natural,301394.9,129.1,TV_Ciclo_3
21157,2017-12-18,522.25,74.08,NORMAL,0,Gas_Natural,296266.93,150.8,TV_Ciclo_3
21158,2017-12-19,554.94,78.71,NORMAL,0,Gas_Natural,352145.99,140.9,TV_Ciclo_3
21159,2017-12-20,491.71,69.75,NORMAL,0,Gas_Natural,299323.16,168.3,TV_Ciclo_3
21160,2017-12-21,650.21,92.23,NORMAL,0,Gas_Natural,326085.06,155.7,TV_Ciclo_3
21161,2017-12-22,591.37,83.88,NORMAL,0,Gas_Natural,291063.18,131.4,TV_Ciclo_3
21162,2017-12-23,619.24,87.84,NORMAL,0,Gas_Natural,338284.39,129.0,TV_Ciclo_3
21163,2017-12-24,697.09,98.88,NORMAL,0,Gas_Natural,315925.32,174.1,TV_Ciclo_3
21164,2017-12-25,573.51,81.35,NORMAL,0,Gas_Natural,266714.57,147.4,TV_Ciclo_3
21165,2017-12-26,488.23,69.25,NORMAL,0,Gas_Natural,214824.12,151.4,TV_Ciclo_3
21166,2017-12-27,667.8,94.72,NORMAL,0,Gas_Natural,393967.16,122.4,TV_Ciclo_3
21167,2017-12-28,576.1,81.72,NORMAL,0,Gas_Natural,309663.36,176.7,TV_Ciclo_3
21168,2017-12-29,520.9,73.89,NORMAL,0,Gas_Natural,234287.41,164.7,TV_Ciclo_3
21169,2017-12-30,585.27,83.02,NORMAL,0,Gas_Natural,365398.65,170.8,TV_Ciclo_3
21170,2017-12-31,629.33,89.27,FALLA,1,Gas_Natural,333576.29,138.8,TV_Ciclo_3
21171,2018-01-01,469.2,66.55,NORMAL,0,Gas_Natural,306867.33,148.5,TV_Ciclo_3
21172,2018-01-02,697.68,98.96,NORMAL,0,Gas_Natural,402060.01,160.1,TV_Ciclo_3
21173,2018-01-03,624.3,88.55,NORMAL,0,Gas_Natural,413249.29,128.7,TV_Ciclo_3
21174,2018-01-04,584.39,82.89,NORMAL,0,Gas_Natural,260005.78,127.5,TV_Ciclo_3
21175,2018-01-05,635.11,90.09,NORMAL,0,Gas_Natural,386072.01,147.4,TV_Ciclo_3
21176,2018-01-06,579.68,82.22,NORMAL,0,Gas_Natural,303936.87,158.9,TV_Ciclo_3
21177,2018-01-07,659.55,93.55,NORMAL,0,Gas_Natural,407423.23,133.8,TV_Ciclo_3
21178,2018-01-08,584.11,82.85,NORMAL,0,Gas_Natural,356858.32,145.3,TV_Ciclo_3
21179,2018-01-09,613.48,87.02,NORMAL,0,Gas_Natural,351343.67,142.0,TV_Ciclo_3
21180,2018-01-10,461.94,65.52,NORMAL,0,Gas_Natural,243998.25,166.2,TV_Ciclo_3
21181,2018-01-11,677.31,96.07,NORMAL,0,Gas_Natural,409329.54,143.3,TV_Ciclo_3
21182,2018-01-12,645.53,91.56,NORMAL,0,Gas_Natural,342181.77,135.5,TV_Ciclo_3
21183,2018-01-13,508.11,72.07,NORMAL,0,Gas_Natural,241370.64,174.8,TV_Ciclo_3
21184,2018-01-14,668.48,94.82,NORMAL,0,Gas_Natural,332466.44,122.5,TV_Ciclo_3
21185,2018-01-15,573.45,81.34,NORMAL,0,Gas_Natural,361455.15,171.2,TV_Ciclo_3
21186,2018-01-16,672.0,95.32,NORMAL,0,Gas_Natural,407027.21,126.6,TV_Ciclo_3
21187,2018-01-17,439.26,62.31,NORMAL,0,Gas_Natural,289101.56,173.6,TV_Ciclo_3
21188,2018-01-18,659.94,93.61,NORMAL,0,Gas_Natural,418544.89,130.5,TV_Ciclo_3
21189,2018-01-19,630.28,89.4,NORMAL,0,Gas_Natural,368202.62,171.5,TV_Ciclo_3
21190,2018-01-20,627.3,88.98,NORMAL,0,Gas_Natural,319857.9,173.4,TV_Ciclo_3
21191,2018-01-21,493.09,69.94,NORMAL,0,Gas_Natural,270628.86,124.9,TV_Ciclo_3
21192,2018-01-22,564.44,80.06,NORMAL,0,Gas_Natural,312294.98,133.0,TV_Ciclo_3
21193,2018-01-23,567.15,80.45,NORMAL,0,Gas_Natural,378024.73,122.8,TV_Ciclo_3
21194,2018-01-24,611.88,86.79,FALLA,1,Gas_Natural,408044.44,133.3,TV_Ciclo_3
21195,2018-01-25,591.67,83.92,FALLA,1,Gas_Natural,370027.66,135.2,TV_Ciclo_3
21196,2018-01-26,559.53,79.37,NORMAL,0,Gas_Natural,349820.61,156.8,TV_Ciclo_3
21197,2018-01-27,527.45,74.82,NORMAL,0,Gas_Natural,321946.87,146.5,TV_Ciclo_3
21198,2018-01-28,595.41,84.45,NORMAL,0,Gas_Natural,316493.12,146.8,TV_Ciclo_3
21199,2018-01-29,537.97,76.31,NORMAL,0,Gas_Natural,249410.04,148.1,TV_Ciclo_3
21200,2018-01-30,513.85,72.89,NORMAL,0,Gas_Natural,323740.26,153.9,TV_Ciclo_3
21201,2018-01-31,657.89,93.32,NORMAL,0,Gas_Natural,314968.34,172.7,TV_Ciclo_3
21202,2018-02-01,469.46,66.59,NORMAL,0,Gas_Natural,251009.34,146.6,TV_Ciclo_3
21203,2018-02-02,482.89,68.5,NORMAL,0,Gas_Natural,222946.65,167.6,TV_Ciclo_3
21204,2018-02-03,531.85,75.44,NORMAL,0,Gas_Natural,263742.17,177.8,TV_Ciclo_3
21205,2018-02-04,593.55,84.19,NORMAL,0,Gas_Natural,312720.67,153.2,TV_Ciclo_3
21206,2018-02-05,638.48,90.56,NORMAL,0,Gas_Natural,387938.03,161.8,TV_Ciclo_3
21207,2018-02-06,507.56,71.99,NORMAL,0,Gas_Natural,325469.59,168.8,TV_Ciclo_3
21208,2018-02-07,477.36,67.71,NORMAL,0,Gas_Natural,274926.52,151.6,TV_Ciclo_3
21209,2018-02-08,626.07,88.8,NORMAL,0,Gas_Natural,358468.69,138.3,TV_Ciclo_3
21210,2018-02-09,530.39,75.23,NORMAL,0,Gas_Natural,236699.31,141.8,TV_Ciclo_3
21211,2018-02-10,610.09,86.54,FALLA,1,Gas_Natural,328916.47,134.1,TV_Ciclo_3
21212,2018-02-11,611.71,86.77,FALLA,1,Gas_Natural,308028.93,173.6,TV_Ciclo_3
21213,2018-02-12,670.42,95.09,NORMAL,0,Gas_Natural,442717.62,177.5,TV_Ciclo_3
21214,2018-02-13,634.34,89.98,NORMAL,0,Gas_Natural,325269.48,147.0,TV_Ciclo_3
21215,2018-02-14,609.83,86.5,NORMAL,0,Gas_Natural,337856.09,140.7,TV_Ciclo_3
21216,2018-02-15,573.7,81.38,NORMAL,0,Gas_Natural,365771.73,178.5,TV_Ciclo_3
