ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Ola_Calor,Tipo_Combustible,Costo_Combustible_USD,Ciclo_Simulacion
17342,2007-07-06,696.87,81.98,NORMAL,0,0,Gas_Natural,309356.44,CC1_Ciclo_3
17343,2007-07-07,740.97,87.17,NORMAL,0,0,Gas_Natural,417083.6,CC1_Ciclo_3
17344,2007-07-08,721.54,84.89,NORMAL,0,0,Gas_Natural,380062.25,CC1_Ciclo_3
17345,2007-07-09,729.09,85.78,NORMAL,0,0,Gas_Natural,280030.98,CC1_Ciclo_3
17346,2007-07-10,835.02,98.24,NORMAL,0,0,Gas_Natural,356685.04,CC1_Ciclo_3
17347,2007-07-11,745.81,87.74,NORMAL,0,0,Gas_Natural,406580.7,CC1_Ciclo_3
17348,2007-07-12,851.19,100.14,NORMAL,0,0,Gas_Natural,344157.32,CC1_Ciclo_3
17349,2007-07-13,821.97,96.7,NORMAL,0,0,Gas_Natural,349165.93,CC1_Ciclo_3
17350,2007-07-14,844.54,99.36,NORMAL,0,0,Gas_Natural,367654.41,CC1_Ciclo_3
17351,2007-07-15,717.3,84.39,NORMAL,0,0,Gas_Natural,323170.48,CC1_Ciclo_3
17352,2007-07-16,641.65,75.49,NORMAL,0,0,Gas_Natural,328004.16,CC1_Ciclo_3
17353,2007-07-17,695.93,81.87,NORMAL,0,0,Gas_Natural,390950.87,CC1_Ciclo_3
17354,2007-07-18,879.18,103.43,NORMAL,0,0,Gas_Natural,330712.43,CC1_Ciclo_3
17355,2007-07-19,744.09,87.54,NORMAL,0,0,Gas_Natural,283609.88,CC1_Ciclo_3
17356,2007-07-20,663.91,78.11,NORMAL,0,0,Gas_Natural,347699.33,CC1_Ciclo_3
17357,2007-07-21,855.8,100.68,NORMAL,0,0,Gas_Natural,420967.55,CC1_Ciclo_3
17358,2007-07-22,632.97,74.47,NORMAL,0,0,Gas_Natural,298274.1,CC1_Ciclo_3
17359,2007-07-23,814.01,95.77,NORMAL,0,0,Gas_Natural,485513.24,CC1_Ciclo_3
17360,2007-07-24,776.69,91.38,NORMAL,0,0,Gas_Natural,418329.13,CC1_Ciclo_3
17361,2007-07-25,653.8,76.92,NORMAL,0,0,Gas_Natural,365100.39,CC1_Ciclo_3
17362,2007-07-26,785.46,92.41,NORMAL,0,0,Gas_Natural,317784.5,CC1_Ciclo_3
17363,2007-07-27,805.04,94.71,NORMAL,0,0,Gas_Natural,371002.75,CC1_Ciclo_3
17364,2007-07-28,741.48,87.23,NORMAL,0,0,Gas_Natural,288415.19,CC1_Ciclo_3
17365,2007-07-29,866.03,101.89,NORMAL,0,0,Gas_Natural,315921.21,CC1_Ciclo_3
17366,2007-07-30,814.93,95.87,NORMAL,0,0,Gas_Natural,314145.18,CC1_Ciclo_3
17367,2007-07-31,772.21,90.85,NORMAL,0,0,Gas_Natural,403452.55,CC1_Ciclo_3
17368,2007-08-01,722.46,85.0,NORMAL,0,0,Gas_Natural,263584.02,CC1_Ciclo_3
17369,2007-08-02,656.0,77.18,NORMAL,0,0,Gas_Natural,362955.49,CC1_Ciclo_3
17370,2007-08-03,784.75,92.32,NORMAL,0,0,Gas_Natural,296119.66,CC1_Ciclo_3
17371,2007-08-04,795.49,93.59,NORMAL,0,0,Gas_Natural,368161.77,CC1_Ciclo_3
17372,2007-08-05,737.61,86.78,NORMAL,0,0,Gas_Natural,288714.18,CC1_Ciclo_3
17373,2007-08-06,778.51,91.59,NORMAL,0,0,Gas_Natural,430132.56,CC1_Ciclo_3
17374,2007-08-07,721.08,84.83,NORMAL,0,0,Gas_Natural,321478.37,CC1_Ciclo_3
17375,2007-08-08,776.4,91.34,NORMAL,0,0,Gas_Natural,369262.42,CC1_Ciclo_3
17376,2007-08-09,840.02,98.83,NORMAL,0,0,Gas_Natural,379616.26,CC1_Ciclo_3
17377,2007-08-10,736.05,86.59,NORMAL,0,0,Gas_Natural,331653.75,CC1_Ciclo_3
17378,2007-08-11,717.8,84.45,NORMAL,0,0,Gas_Natural,366495.26,CC1_Ciclo_3
17379,2007-08-12,528.49,62.17,FALLA,1,0,Gas_Natural,280366.42,CC1_Ciclo_3
17380,2007-08-13,790.5,93.0,NORMAL,0,0,Gas_Natural,469491.12,CC1_Ciclo_3
17381,2007-08-14,729.35,85.81,NORMAL,0,0,Gas_Natural,403006.13,CC1_Ciclo_3
17382,2007-08-15,859.91,101.17,NORMAL,0,0,Gas_Natural,386136.55,CC1_Ciclo_3
17383,2007-08-16,661.26,77.8,NORMAL,0,0,Gas_Natural,302694.06,CC1_Ciclo_3
17384,2007-08-17,803.19,94.49,NORMAL,0,0,Gas_Natural,373626.03,CC1_Ciclo_3
17385,2007-08-18,860.38,101.22,NORMAL,0,0,Gas_Natural,335982.36,CC1_Ciclo_3
17386,2007-08-19,755.82,88.92,NORMAL,0,0,Gas_Natural,303878.6,CC1_Ciclo_3
17387,2007-08-20,724.28,85.21,NORMAL,0,0,Gas_Natural,352640.23,CC1_Ciclo_3
17388,2007-08-21,725.27,85.33,NORMAL,0,0,Gas_Natural,426257.77,CC1_Ciclo_3
17389,2007-08-22,731.11,86.01,NORMAL,0,0,Gas_Natural,437925.05,CC1_Ciclo_3
17390,2007-08-23,710.23,83.56,NORMAL,0,0,Gas_Natural,272992.14,CC1_Ciclo_3
17391,2007-08-24,741.79,87.27,NORMAL,0,0,Gas_Natural,419743.45,CC1_Ciclo_3
17392,2007-08-25,714.39,84.05,NORMAL,0,0,Gas_Natural,350724.5,CC1_Ciclo_3
17393,2007-08-26,761.98,89.64,NORMAL,0,0,Gas_Natural,398439.61,CC1_Ciclo_3
17394,2007-08-27,650.52,76.53,NORMAL,0,0,Gas_Natural,299055.36,CC1_Ciclo_3
17395,2007-08-28,792.63,93.25,NORMAL,0,0,Gas_Natural,359135.51,CC1_Ciclo_3
17396,2007-08-29,806.05,94.83,NORMAL,0,0,Gas_Natural,357530.46,CC1_Ciclo_3
17397,2007-08-30,816.36,96.04,NORMAL,0,0,Gas_Natural,391569.39,CC1_Ciclo_3
17398,2007-08-31,780.12,91.78,NORMAL,0,0,Gas_Natural,306811.95,CC1_Ciclo_3
17399,2007-09-01,774.1,91.07,NORMAL,0,0,Gas_Natural,308622.56,CC1_Ciclo_3
17400,2007-09-02,725.37,85.34,NORMAL,0,0,Gas_Natural,273405.43,CC1_Ciclo_3
17401,2007-09-03,798.55,93.95,NORMAL,0,0,Gas_Natural,334459.93,CC1_Ciclo_3
17402,2007-09-04,684.6,80.54,NORMAL,0,0,Gas_Natural,275998.0,CC1_Ciclo_3
17403,2007-09-05,639.23,75.2,NORMAL,0,0,Gas_Natural,264801.91,CC1_Ciclo_3
17404,2007-09-06,691.7,81.38,NORMAL,0,0,Gas_Natural,294474.76,CC1_Ciclo_3
17405,2007-09-07,630.29,74.15,NORMAL,0,0,Gas_Natural,373611.34,CC1_Ciclo_3
17406,2007-09-08,818.57,96.3,NORMAL,0,0,Gas_Natural,449244.01,CC1_Ciclo_3
17407,2007-09-09,787.26,92.62,NORMAL,0,0,Gas_Natural,457365.3,CC1_Ciclo_3
17408,2007-09-10,770.74,90.68,NORMAL,0,0,Gas_Natural,336029.11,CC1_Ciclo_3
17409,2007-09-11,765.02,90.0,NORMAL,0,0,Gas_Natural,386315.29,CC1_Ciclo_3
17410,2007-09-12,648.71,76.32,NORMAL,0,0,Gas_Natural,380593.41,CC1_Ciclo_3
17411,2007-09-13,778.32,91.57,NORMAL,0,0,Gas_Natural,455491.76,CC1_Ciclo_3
17412,2007-09-14,778.65,91.61,NORMAL,0,0,Gas_Natural,423541.53,CC1_Ciclo_3
17413,2007-09-15,661.71,77.85,NORMAL,0,0,Gas_Natural,284828.85,CC1_Ciclo_3
17414,2007-09-16,761.46,89.58,NORMAL,0,0,Gas_Natural,373396.25,CC1_Ciclo_3
17415,2007-09-17,693.88,81.63,NORMAL,0,0,Gas_Natural,253168.32,CC1_Ciclo_3
17416,2007-09-18,722.5,85.0,NORMAL,0,0,Gas_Natural,264136.29,CC1_Ciclo_3
17417,2007-09-19,858.75,101.03,NORMAL,0,0,Gas_Natural,435665.19,CC1_Ciclo_3
17418,2007-09-20,810.39,95.34,NORMAL,0,0,Gas_Natural,299590.26,CC1_Ciclo_3
17419,2007-09-21,784.17,92.26,NORMAL,0,0,Gas_Natural,457620.72,CC1_Ciclo_3
17420,2007-09-22,821.53,96.65,NORMAL,0,0,Gas_Natural,410868.65,CC1_Ciclo_3
17421,2007-09-23,677.3,79.68,NORMAL,0,0,Gas_Natural,311731.79,CC1_Ciclo_3
17422,2007-09-24,843.03,99.18,NORMAL,0,0,Gas_Natural,303598.98,CC1_Ciclo_3
17423,2007-09-25,696.61,81.95,NORMAL,0,0,Gas_Natural,397496.83,CC1_Ciclo_3
17424,2007-09-26,840.7,98.91,NORMAL,0,0,Gas_Natural,460195.15,CC1_Ciclo_3
17425,2007-09-27,846.63,99.6,NORMAL,0,0,Gas_Natural,319032.68,CC1_Ciclo_3
17426,2007-09-28,661.66,77.84,NORMAL,0,0,Gas_Natural,375259.11,CC1_Ciclo_3
17427,2007-09-29,658.23,77.44,NORMAL,0,0,Gas_Natural,351537.04,CC1_Ciclo_3
17428,2007-09-30,690.28,81.21,NORMAL,0,0,Gas_Natural,299200.63,CC1_Ciclo_3
17429,2007-10-01,788.28,92.74,NORMAL,0,0,Gas_Natural,370820.02,CC1_Ciclo_3
17430,2007-10-02,809.4,95.22,NORMAL,0,0,Gas_Natural,376255.08,CC1_Ciclo_3
17431,2007-10-03,711.68,83.73,NORMAL,0,0,Gas_Natural,363881.73,CC1_Ciclo_3
17432,2007-10-04,694.37,81.69,NORMAL,0,0,Gas_Natural,350674.12,CC1_Ciclo_3
17433,2007-10-05,695.68,81.84,NORMAL,0,0,Gas_Natural,385769.79,CC1_Ciclo_3
17434,2007-10-06,843.9,99.28,NORMAL,0,0,Gas_Natural,431004.67,CC1_Ciclo_3
17435,2007-10-07,673.88,79.28,NORMAL,0,0,Gas_Natural,253102.39,CC1_Ciclo_3
17436,2007-10-08,838.84,98.69,NORMAL,0,0,Gas_Natural,493747.63,CC1_Ciclo_3
17437,2007-10-09,819.64,96.43,NORMAL,0,0,Gas_Natural,449239.82,CC1_Ciclo_3
17438,2007-10-10,619.52,72.88,NORMAL,0,0,Gas_Natural,310831.31,CC1_Ciclo_3
17439,2007-10-11,707.83,83.27,NORMAL,0,0,Gas_Natural,378308.99,CC1_Ciclo_3
17440,2007-10-12,836.12,98.37,NORMAL,0,0,Gas_Natural,346385.24,CC1_Ciclo_3
17441,2007-10-13,802.47,94.41,NORMAL,0,0,Gas_Natural,414189.91,CC1_Ciclo_3
17442,2007-10-14,713.66,83.96,NORMAL,0,0,Gas_Natural,266360.99,CC1_Ciclo_3
17443,2007-10-15,608.97,71.64,NORMAL,0,0,Gas_Natural,262537.61,CC1_Ciclo_3
17444,2007-10-16,680.93,80.11,NORMAL,0,0,Gas_Natural,401257.89,CC1_Ciclo_3
17445,2007-10-17,750.63,88.31,NORMAL,0,0,Gas_Natural,415021.19,CC1_Ciclo_3
17446,2007-10-18,654.61,77.01,NORMAL,0,0,Gas_Natural,302283.87,CC1_Ciclo_3
17447,2007-10-19,652.26,76.74,NORMAL,0,0,Gas_Natural,282340.53,CC1_Ciclo_3
17448,2007-10-20,796.96,93.76,NORMAL,0,0,Gas_Natural,436914.75,CC1_Ciclo_3
17449,2007-10-21,653.52,76.88,NORMAL,0,0,Gas_Natural,382465.43,CC1_Ciclo_3
17450,2007-10-22,755.84,88.92,NORMAL,0,0,Gas_Natural,325385.24,CC1_Ciclo_3
17451,2007-10-23,780.57,91.83,NORMAL,0,0,Gas_Natural,411161.12,CC1_Ciclo_3
17452,2007-10-24,670.15,78.84,NORMAL,0,0,Gas_Natural,281544.3,CC1_Ciclo_3
17453,2007-10-25,626.99,73.76,NORMAL,0,0,Gas_Natural,306677.04,CC1_Ciclo_3
17454,2007-10-26,823.39,96.87,NORMAL,0,0,Gas_Natural,329891.59,CC1_Ciclo_3
17455,2007-10-27,729.86,85.87,NORMAL,0,0,Gas_Natural,428701.5,CC1_Ciclo_3
17456,2007-10-28,820.27,96.5,NORMAL,0,0,Gas_Natural,348324.2,CC1_Ciclo_3
17457,2007-10-29,835.79,98.33,NORMAL,0,0,Gas_Natural,474039.32,CC1_Ciclo_3
17458,2007-10-30,688.95,81.05,NORMAL,0,0,Gas_Natural,384254.72,CC1_Ciclo_3
17459,2007-10-31,785.13,92.37,NORMAL,0,0,Gas_Natural,408520.46,CC1_Ciclo_3
17460,2007-11-01,839.22,98.73,NORMAL,0,0,Gas_Natural,337431.59,CC1_Ciclo_3
17461,2007-11-02,721.25,84.85,NORMAL,0,0,Gas_Natural,276029.3,CC1_Ciclo_3
17462,2007-11-03,694.48,81.7,NORMAL,0,0,Gas_Natural,315063.73,CC1_Ciclo_3
17463,2007-11-04,789.17,92.84,NORMAL,0,0,Gas_Natural,452863.89,CC1_Ciclo_3
17464,2007-11-05,702.94,82.7,NORMAL,0,0,Gas_Natural,316258.64,CC1_Ciclo_3
17465,2007-11-06,636.56,74.89,NORMAL,0,0,Gas_Natural,300954.32,CC1_Ciclo_3
17466,2007-11-07,715.33,84.16,NORMAL,0,0,Gas_Natural,259096.83,CC1_Ciclo_3
17467,2007-11-08,670.73,78.91,NORMAL,0,0,Gas_Natural,373618.83,CC1_Ciclo_3
17468,2007-11-09,768.68,90.43,NORMAL,0,0,Gas_Natural,357211.39,CC1_Ciclo_3
17469,2007-11-10,631.33,74.27,NORMAL,0,0,Gas_Natural,327742.01,CC1_Ciclo_3
17470,2007-11-11,673.25,79.21,NORMAL,0,0,Gas_Natural,308735.27,CC1_Ciclo_3
17471,2007-11-12,732.3,86.15,NORMAL,0,0,Gas_Natural,275723.12,CC1_Ciclo_3
17472,2007-11-13,735.33,86.51,NORMAL,0,0,Gas_Natural,300535.78,CC1_Ciclo_3
17473,2007-11-14,751.38,88.4,NORMAL,0,0,Gas_Natural,329921.17,CC1_Ciclo_3
17474,2007-11-15,657.42,77.34,NORMAL,0,0,Gas_Natural,336781.46,CC1_Ciclo_3
17475,2007-11-16,839.05,98.71,NORMAL,0,0,Gas_Natural,499965.26,CC1_Ciclo_3
17476,2007-11-17,769.87,90.57,NORMAL,0,0,Gas_Natural,318578.9,CC1_Ciclo_3
17477,2007-11-18,871.5,102.53,NORMAL,0,0,Gas_Natural,500059.1,CC1_Ciclo_3
17478,2007-11-19,682.14,80.25,NORMAL,0,0,Gas_Natural,373003.96,CC1_Ciclo_3
17479,2007-11-20,644.83,75.86,NORMAL,0,0,Gas_Natural,237836.49,CC1_Ciclo_3
17480,2007-11-21,551.03,64.83,FALLA,1,0,Gas_Natural,209972.0,CC1_Ciclo_3
17481,2007-11-22,720.01,84.71,NORMAL,0,0,Gas_Natural,346790.22,CC1_Ciclo_3
17482,2007-11-23,759.79,89.39,NORMAL,0,0,Gas_Natural,342913.64,CC1_Ciclo_3
17483,2007-11-24,837.07,98.48,NORMAL,0,0,Gas_Natural,445011.86,CC1_Ciclo_3
17484,2007-11-25,625.82,73.63,NORMAL,0,0,Gas_Natural,228072.22,CC1_Ciclo_3
17485,2007-11-26,790.32,92.98,NORMAL,0,0,Gas_Natural,468264.35,CC1_Ciclo_3
17486,2007-11-27,687.12,80.84,NORMAL,0,0,Gas_Natural,272807.55,CC1_Ciclo_3
17487,2007-11-28,819.02,96.36,NORMAL,0,0,Gas_Natural,312924.23,CC1_Ciclo_3
17488,2007-11-29,847.21,99.67,NORMAL,0,0,Gas_Natural,472826.36,CC1_Ciclo_3
17489,2007-11-30,736.76,86.68,NORMAL,0,0,Gas_Natural,387525.49,CC1_Ciclo_3
17490,2007-12-01,774.76,91.15,NORMAL,0,0,Gas_Natural,377110.53,CC1_Ciclo_3
17491,2007-12-02,821.3,96.62,NORMAL,0,0,Gas_Natural,409827.33,CC1_Ciclo_3
17492,2007-12-03,667.69,78.55,NORMAL,0,0,Gas_Natural,341019.25,CC1_Ciclo_3
17493,2007-12-04,701.73,82.56,NORMAL,0,0,Gas_Natural,408464.37,CC1_Ciclo_3
17494,2007-12-05,714.47,84.06,NORMAL,0,0,Gas_Natural,297143.72,CC1_Ciclo_3
17495,2007-12-06,660.91,77.75,NORMAL,0,0,Gas_Natural,255123.95,CC1_Ciclo_3
17496,2007-12-07,831.91,97.87,NORMAL,0,0,Gas_Natural,308494.85,CC1_Ciclo_3
17497,2007-12-08,718.49,84.53,NORMAL,0,0,Gas_Natural,398582.58,CC1_Ciclo_3
17498,2007-12-09,839.59,98.78,NORMAL,0,0,Gas_Natural,405404.61,CC1_Ciclo_3
17499,2007-12-10,746.82,87.86,NORMAL,0,0,Gas_Natural,413267.55,CC1_Ciclo_3
17500,2007-12-11,885.93,104.23,NORMAL,0,0,Gas_Natural,466164.13,CC1_Ciclo_3
17501,2007-12-12,750.6,88.31,NORMAL,0,0,Gas_Natural,393612.15,CC1_Ciclo_3
17502,2007-12-13,713.11,83.9,NORMAL,0,1,Gas_Natural,420277.7,CC1_Ciclo_3
17503,2007-12-14,627.38,73.81,NORMAL,0,0,Gas_Natural,295308.5,CC1_Ciclo_3
17504,2007-12-15,848.03,99.77,NORMAL,0,0,Gas_Natural,318152.24,CC1_Ciclo_3
17505,2007-12-16,733.18,86.26,NORMAL,0,0,Gas_Natural,272804.38,CC1_Ciclo_3
17506,2007-12-17,668.7,78.67,NORMAL,0,0,Gas_Natural,334208.99,CC1_Ciclo_3
17507,2007-12-18,755.64,88.9,NORMAL,0,0,Gas_Natural,364420.05,CC1_Ciclo_3
17508,2007-12-19,784.28,92.27,NORMAL,0,0,Gas_Natural,316654.43,CC1_Ciclo_3
17509,2007-12-20,736.07,86.6,NORMAL,0,0,Gas_Natural,297970.98,CC1_Ciclo_3
17510,2007-12-21,836.77,98.44,NORMAL,0,0,Gas_Natural,459290.62,CC1_Ciclo_3
17511,2007-12-22,712.3,83.8,NORMAL,0,0,Gas_Natural,289792.67,CC1_Ciclo_3
17512,2007-12-23,767.27,90.27,NORMAL,0,0,Gas_Natural,437442.3,CC1_Ciclo_3
17513,2007-12-24,726.37,85.45,NORMAL,0,0,Gas_Natural,317912.38,CC1_Ciclo_3
17514,2007-12-25,847.51,99.71,NORMAL,0,0,Gas_Natural,383262.48,CC1_Ciclo_3
17515,2007-12-26,657.91,77.4,NORMAL,0,0,Gas_Natural,359467.41,CC1_Ciclo_3
17516,2007-12-27,830.87,97.75,NORMAL,0,0,Gas_Natural,334303.65,CC1_Ciclo_3
17517,2007-12-28,665.59,78.3,NORMAL,0,0,Gas_Natural,280290.84,CC1_Ciclo_3
17518,2007-12-29,705.85,83.04,NORMAL,0,0,Gas_Natural,292317.49,CC1_Ciclo_3
17519,2007-12-30,775.08,91.19,NORMAL,0,1,Gas_Natural,441699.29,CC1_Ciclo_3
17520,2007-12-31,678.62,79.84,NORMAL,0,0,Gas_Natural,304976.92,CC1_Ciclo_3
17521,2008-01-01,716.38,84.28,NORMAL,0,0,Gas_Natural,318924.25,CC1_Ciclo_3
17522,2008-01-02,790.28,92.97,NORMAL,0,0,Gas_Natural,324788.6,CC1_Ciclo_3
17523,2008-01-03,734.65,86.43,NORMAL,0,0,Gas_Natural,368940.9,CC1_Ciclo_3
17524,2008-01-04,663.18,78.02,NORMAL,0,0,Gas_Natural,358179.39,CC1_Ciclo_3
17525,2008-01-05,689.45,81.11,NORMAL,0,0,Gas_Natural,321637.95,CC1_Ciclo_3
17526,2008-01-06,652.75,76.79,NORMAL,0,0,Gas_Natural,289310.57,CC1_Ciclo_3
17527,2008-01-07,738.25,86.85,NORMAL,0,0,Gas_Natural,430378.15,CC1_Ciclo_3
17528,2008-01-08,752.97,88.59,NORMAL,0,1,Gas_Natural,274921.73,CC1_Ciclo_3
17529,2008-01-09,646.11,76.01,NORMAL,0,0,Gas_Natural,237468.62,CC1_Ciclo_3
17530,2008-01-10,650.83,76.57,NORMAL,0,0,Gas_Natural,329989.14,CC1_Ciclo_3
17531,2008-01-11,698.92,82.23,NORMAL,0,1,Gas_Natural,306615.8,CC1_Ciclo_3
17532,2008-01-12,555.25,65.32,FALLA,1,0,Gas_Natural,268220.13,CC1_Ciclo_3
17533,2008-01-13,677.11,79.66,NORMAL,0,1,Gas_Natural,397893.99,CC1_Ciclo_3
17534,2008-01-14,835.19,98.26,NORMAL,0,0,Gas_Natural,469926.77,CC1_Ciclo_3
17535,2008-01-15,518.99,61.06,FALLA,1,0,Gas_Natural,304756.24,CC1_Ciclo_3
17536,2008-01-16,835.49,98.29,NORMAL,0,0,Gas_Natural,468316.39,CC1_Ciclo_3
17537,2008-01-17,614.77,72.33,NORMAL,0,1,Gas_Natural,238765.77,CC1_Ciclo_3
17538,2008-01-18,709.78,83.5,NORMAL,0,0,Gas_Natural,403726.33,CC1_Ciclo_3
17539,2008-01-19,805.41,94.75,NORMAL,0,0,Gas_Natural,446407.3,CC1_Ciclo_3
17540,2008-01-20,705.6,83.01,NORMAL,0,1,Gas_Natural,348528.74,CC1_Ciclo_3
17541,2008-01-21,634.85,74.69,NORMAL,0,0,Gas_Natural,237244.07,CC1_Ciclo_3
17542,2008-01-22,658.18,77.43,NORMAL,0,0,Gas_Natural,274564.46,CC1_Ciclo_3
17543,2008-01-23,752.37,88.51,NORMAL,0,0,Gas_Natural,418391.04,CC1_Ciclo_3
17544,2008-01-24,633.67,74.55,NORMAL,0,0,Gas_Natural,325043.79,CC1_Ciclo_3
17545,2008-01-25,632.2,74.38,NORMAL,0,1,Gas_Natural,275829.38,CC1_Ciclo_3
17546,2008-01-26,866.97,102.0,NORMAL,0,0,Gas_Natural,369252.7,CC1_Ciclo_3
17547,2008-01-27,680.19,80.02,NORMAL,0,0,Gas_Natural,335582.54,CC1_Ciclo_3
17548,2008-01-28,763.56,89.83,NORMAL,0,0,Gas_Natural,310455.54,CC1_Ciclo_3
17549,2008-01-29,854.5,100.53,NORMAL,0,0,Gas_Natural,409603.51,CC1_Ciclo_3
17550,2008-01-30,774.78,91.15,NORMAL,0,1,Gas_Natural,464141.4,CC1_Ciclo_3
17551,2008-01-31,760.27,89.44,NORMAL,0,0,Gas_Natural,339697.04,CC1_Ciclo_3
17552,2008-02-01,644.91,75.87,NORMAL,0,0,Gas_Natural,323225.96,CC1_Ciclo_3
17553,2008-02-02,611.72,71.97,NORMAL,0,0,Gas_Natural,305014.78,CC1_Ciclo_3
17554,2008-02-03,740.86,87.16,NORMAL,0,0,Gas_Natural,374558.8,CC1_Ciclo_3
17555,2008-02-04,626.67,73.73,NORMAL,0,1,Gas_Natural,331634.98,CC1_Ciclo_3
17556,2008-02-05,772.53,90.89,NORMAL,0,0,Gas_Natural,297781.71,CC1_Ciclo_3
17557,2008-02-06,829.21,97.55,NORMAL,0,0,Gas_Natural,410067.5,CC1_Ciclo_3
17558,2008-02-07,834.69,98.2,NORMAL,0,0,Gas_Natural,305450.93,CC1_Ciclo_3
17559,2008-02-08,732.9,86.22,NORMAL,0,0,Gas_Natural,365347.03,CC1_Ciclo_3
17560,2008-02-09,827.79,97.39,NORMAL,0,0,Gas_Natural,374869.08,CC1_Ciclo_3
17561,2008-02-10,744.3,87.56,NORMAL,0,0,Gas_Natural,327460.31,CC1_Ciclo_3
17562,2008-02-11,703.78,82.8,NORMAL,0,0,Gas_Natural,409935.1,CC1_Ciclo_3
17563,2008-02-12,631.91,74.34,NORMAL,0,0,Gas_Natural,322759.36,CC1_Ciclo_3
17564,2008-02-13,657.3,77.33,NORMAL,0,0,Gas_Natural,303620.01,CC1_Ciclo_3
17565,2008-02-14,772.87,90.93,NORMAL,0,0,Gas_Natural,288682.66,CC1_Ciclo_3
17566,2008-02-15,816.26,96.03,NORMAL,0,0,Gas_Natural,335989.9,CC1_Ciclo_3
17567,2008-02-16,850.83,100.1,NORMAL,0,0,Gas_Natural,476640.29,CC1_Ciclo_3
17568,2008-02-17,840.16,98.84,NORMAL,0,0,Gas_Natural,398736.88,CC1_Ciclo_3
17569,2008-02-18,856.78,100.8,NORMAL,0,0,Gas_Natural,349165.77,CC1_Ciclo_3
17570,2008-02-19,555.73,65.38,FALLA,1,0,Gas_Natural,218410.58,CC1_Ciclo_3
17571,2008-02-20,831.24,97.79,NORMAL,0,0,Gas_Natural,313786.28,CC1_Ciclo_3
17572,2008-02-21,754.88,88.81,NORMAL,0,1,Gas_Natural,297784.57,CC1_Ciclo_3
17573,2008-02-22,821.54,96.65,NORMAL,0,0,Gas_Natural,302907.49,CC1_Ciclo_3
17574,2008-02-23,615.97,72.47,NORMAL,0,1,Gas_Natural,313153.9,CC1_Ciclo_3
17575,2008-02-24,714.23,84.03,NORMAL,0,0,Gas_Natural,328120.17,CC1_Ciclo_3
17576,2008-02-25,840.73,98.91,NORMAL,0,0,Gas_Natural,315104.74,CC1_Ciclo_3
17577,2008-02-26,659.8,77.62,NORMAL,0,0,Gas_Natural,388111.81,CC1_Ciclo_3
17578,2008-02-27,654.28,76.97,NORMAL,0,0,Gas_Natural,306449.96,CC1_Ciclo_3
17579,2008-02-28,738.4,86.87,NORMAL,0,0,Gas_Natural,409900.51,CC1_Ciclo_3
17580,2008-02-29,725.33,85.33,NORMAL,0,0,Gas_Natural,400469.84,CC1_Ciclo_3
17581,2008-03-01,809.92,95.29,NORMAL,0,0,Gas_Natural,439175.79,CC1_Ciclo_3
17582,2008-03-02,635.7,74.79,NORMAL,0,1,Gas_Natural,364658.19,CC1_Ciclo_3
17583,2008-03-03,735.64,86.55,NORMAL,0,0,Gas_Natural,430553.44,CC1_Ciclo_3
17584,2008-03-04,782.67,92.08,NORMAL,0,0,Gas_Natural,393676.93,CC1_Ciclo_3
17585,2008-03-05,630.23,74.15,NORMAL,0,0,Gas_Natural,271063.36,CC1_Ciclo_3
17586,2008-03-06,833.71,98.08,NORMAL,0,0,Gas_Natural,420829.45,CC1_Ciclo_3
17587,2008-03-07,734.6,86.42,NORMAL,0,0,Gas_Natural,399962.8,CC1_Ciclo_3
17588,2008-03-08,550.38,64.75,FALLA,1,0,Gas_Natural,294889.91,CC1_Ciclo_3
17589,2008-03-09,850.59,100.07,NORMAL,0,0,Gas_Natural,420882.46,CC1_Ciclo_3
17590,2008-03-10,609.54,71.71,NORMAL,0,0,Gas_Natural,334481.21,CC1_Ciclo_3
17591,2008-03-11,762.54,89.71,NORMAL,0,0,Gas_Natural,357969.26,CC1_Ciclo_3
17592,2008-03-12,711.54,83.71,NORMAL,0,0,Gas_Natural,271416.69,CC1_Ciclo_3
17593,2008-03-13,727.04,85.53,NORMAL,0,0,Gas_Natural,417825.21,CC1_Ciclo_3
17594,2008-03-14,846.26,99.56,NORMAL,0,0,Gas_Natural,316084.66,CC1_Ciclo_3
17595,2008-03-15,702.64,82.66,NORMAL,0,1,Gas_Natural,296753.44,CC1_Ciclo_3
17596,2008-03-16,818.21,96.26,NORMAL,0,0,Gas_Natural,357167.92,CC1_Ciclo_3
17597,2008-03-17,795.6,93.6,NORMAL,0,1,Gas_Natural,415958.81,CC1_Ciclo_3
17598,2008-03-18,801.06,94.24,NORMAL,0,0,Gas_Natural,303698.59,CC1_Ciclo_3
17599,2008-03-19,688.35,80.98,NORMAL,0,0,Gas_Natural,405537.8,CC1_Ciclo_3
17600,2008-03-20,752.38,88.52,NORMAL,0,0,Gas_Natural,274223.93,CC1_Ciclo_3
17601,2008-03-21,782.59,92.07,NORMAL,0,0,Gas_Natural,320555.42,CC1_Ciclo_3
17602,2008-03-22,856.16,100.73,NORMAL,0,0,Gas_Natural,399118.82,CC1_Ciclo_3
17603,2008-03-23,831.2,97.79,NORMAL,0,0,Gas_Natural,478301.04,CC1_Ciclo_3
